Uniprot,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3
G3XY45,31.9795112151285,32.0366495020372,31.8719766436046,31.7299369940721,31.3241548233766,32.0239859275301,32.0605008525066,32.4012408181021,32.0589270419818,31.8810407209159,31.9034249154065,32.2467348739819,31.6344108892029,31.9222484585802,31.5459234351362,31.3406142914419,31.8220108404786,32.1032534707884,31.6468015808608,32.0870161456488,31.5421670443497,30.7623051069403,31.4595342104581,32.0096818999357,31.7946527404945,31.5146187741144,31.5999184807332,31.5347614006597,32.1164107502296,32.0148581025169,31.6424031994747,31.6553280568529,31.7485816852944,32.1073388153426,32.2512868136655,32.3927373576871,31.0595355790186,31.1428753303078,31.5484975575776,30.6848012596037,32.0761833353478,31.9216454647425,32.2336614847923,31.5196132738385,31.2821375758038,32.125078631786,30.8945539458518,31.6270840517684,31.7899743782903,31.6168591166798,31.5577667537767
G3XYI7,33.4133665421234,33.8511237777556,33.7096042659752,32.320303415672,33.9412867735251,33.6158554915707,33.5048684598479,33.4815068206921,33.1708459474876,33.163360010423,33.0972126524494,33.4910441663166,33.2480373284267,33.5551190048061,33.3510889665768,33.221043302981,33.028772279422,33.4433990297286,33.6494837050967,32.9011275165992,33.298221154874,33.2075604369282,33.6093234858317,33.2701215626654,33.7049658939255,33.2825295072252,33.3970169008289,33.1119672881834,33.1126468094207,32.878564989371,32.5927473770504,33.2841846571785,33.2914668686594,32.8067792571358,32.4360900240226,33.2671520337377,32.9698268527637,33.1273865934591,33.0267316835198,32.905417726514,33.4869041385314,33.1138241563382,32.903243955421,33.2926517541775,33.3765521231491,33.1148073015868,33.2398849271988,33.1937551866067,33.4668263083172,33.5411003585389,33.7674301497297
G3XYI9,,,,,,,,,,27.5809667906529,,25.506810209598,,,,,24.613619262417,,,,,,,,24.7358141361106,,,,,,,,,,,,,,,,27.1104727508396,27.300915113314,,,,,,,,,
G3XYJ5,,29.2590047187238,29.0416178220158,,,,,,,28.8267458863699,29.1646649067097,,28.7475416898286,28.9667967876232,30.6832330030857,28.3011365339285,29.0909360133849,30.4068620936859,28.4796759916257,,29.4470086987918,28.9599427915827,31.154906644211,,28.6040582931228,,28.8047896886661,28.9394717790138,29.9421604764608,,28.6864299229935,,28.4218212286791,,,,,29.6386402213093,,,,28.991592657426,29.2699719016862,30.233543674981,29.0595422694921,,30.1526509386538,29.8695911689835,28.8332643722165,,28.6824702674662
G3XWX8,32.4124725810211,32.7393920876538,32.4972724047051,32.6731840677061,32.5887202945339,32.5205300223059,32.820584408397,32.6430200467551,32.6787058504341,32.8009758747666,32.5934363091906,32.7562185755268,32.6615687562301,32.4533630023749,32.6240944583507,32.4871482658969,32.4238755133403,32.7888913317443,32.4993412462713,32.353135769964,32.5176736077917,32.4960575606964,32.4960604698677,32.5544301931673,32.5124910857152,32.5368013305326,32.6717448366906,32.5404622494534,32.6526141706831,32.509108826471,32.5484386333635,32.6126548782639,32.6594476960672,32.7747055361953,32.771190944333,32.659563962648,32.7831899712789,32.5992215041835,32.7324548284993,32.5910584651647,32.5003804724518,32.5199752695201,32.6548623422146,32.6220888553891,32.3415834892835,32.6964502240348,32.5973078927505,32.2660808837221,32.7295535827051,32.2625029171882,32.5436086122389
G3XWY5,34.8765027258185,35.0576300786038,34.919761388376,35.2466256483327,34.6197939508462,35.150883143421,35.0975707798543,35.0040235706869,35.0507009440566,35.1921051234481,35.1274827189391,35.0788150501301,35.0059379771553,35.0775171211142,35.0956789051701,35.1702234672795,35.0855906593978,35.0319734576699,34.8913773633716,34.8376913403342,34.9121028930513,35.1620783991077,34.9460986197395,34.9801725504138,34.9669737232246,34.9720161192159,34.9885496720351,35.0872430939821,34.971220126202,34.8850172870054,35.0817379979789,35.0143667190861,34.998217641372,35.0083142056546,34.7860221151292,35.0794249525488,35.2007515940258,34.9679176480205,35.173170226755,34.6081925358235,34.9085009529978,34.9421424744137,34.9979313379579,34.9595208451523,35.0255845400238,34.7343158820786,35.0174812346552,34.6884014741633,34.880146899783,35.0394281278492,34.8630705640836
G3XX14,33.7019144770321,33.6388431710319,33.4742937713213,33.0472975472805,33.1818444975287,33.6619101042909,33.6906952842685,33.6983525077685,33.6841296156569,33.7871404584464,33.5314127107809,33.5156562103051,33.5202556439053,33.4083323903962,33.7149503206194,33.7520827121054,33.4503203488535,33.2329044078688,34.0421852015904,33.32692656999,33.8084777617369,33.614064312355,33.3869264976264,33.3069205064871,33.6000966113446,33.5152298452841,33.3408799704973,33.5132405595502,33.6896419485426,33.4662738777143,33.6819763023259,33.2969562202382,33.375084289968,32.9526535827049,33.0983693046422,33.5684405324211,33.2846380506941,33.0042472297967,33.3596367697081,33.191956995622,32.9451108767329,33.285995934088,33.3918986670777,33.380391018952,33.5076091515482,33.4402360304602,33.3540864756056,33.3809604665839,33.4923097990817,33.3381220355685,33.5189689966664
G3Y053,32.2237698324408,32.1093779824482,31.9087726373575,31.1010206710665,30.7580866917574,31.1810316537308,32.2532872608004,31.9582766819238,31.957833164202,32.0679881847701,31.6961009771589,31.7802960136795,31.902866072945,31.7237088133077,31.821319140431,31.7546196378149,31.3148561872371,31.7615710691887,31.5009729980388,31.7038283219852,31.8460942760317,31.7270473822448,31.4448467306982,31.5943373766852,31.5681224053643,31.8773797483918,31.8185224118162,31.8597261576475,31.1877303001146,31.0634161085361,31.6409135317175,31.5155817840549,32.0582511503324,31.1291446615351,31.8405337306197,31.5707300821984,30.3818198453563,31.4540085295721,31.3746842545363,31.540288411619,31.4832871597692,31.5097772700233,31.5947345642629,31.6564386280874,31.6564418561776,30.631680609571,32.0722766998047,31.036343558892,31.7640992097438,31.5060180022638,32.0111705851637
G3Y0D1,34.601341233483,35.2993106493972,33.955090875373,35.5872276188436,36.190780081071,36.2097311706042,34.820264861485,35.2844784947797,35.347586286769896,35.2341705612371,35.4006836546976,34.9307811103062,35.0820507208497,34.9153551181518,35.0127977190399,35.1356673690273,35.9468155242138,35.3835234329224,,34.9494430978761,33.6465900582273,34.8298635832684,35.3362809463248,34.8932829973091,35.1392506985792,34.8435658440916,35.275311285898,35.1481098525373,34.553938734424,35.2928775560733,35.2451328201073,34.9034998200832,35.0463733948889,35.7264535227287,35.5408558420171,36.0214419931259,35.5474073605288,35.1628889546807,35.2786656349565,36.0609504937673,35.287660360402,35.3817203190244,34.9335417350871,35.0412161472796,34.7165860277152,33.921028543755,35.0292747585703,35.1170157155405,35.0664777353875,34.834129998526,35.2225149431834
G3XYW0,30.1329522735073,,30.5677911534053,30.8894141078241,,30.523979970552,,,30.6726069547309,,,,,,30.005911718336,30.2919542162213,,30.2791701473128,31.019071220958,30.8293307575227,,,,,30.8211408850915,30.6442051548128,,,29.9567698317896,,,,30.3021341511845,30.0405436265734,,30.4501830379462,30.4047354038957,29.9881518402812,,,29.8056297535468,,29.5940515952422,,,,,30.0281764396581,30.7018889402733,29.957269789833,30.0374148637901
G3XYY6,30.8667411138202,30.9782726805764,31.1814014499784,31.3334052983519,31.0588762027655,31.190623996072,30.8501241080875,30.9770685455396,30.7649990343057,30.9624476332844,30.878519168067,31.3576529855,30.915475167399,30.7802219281564,30.6371116046463,31.0385586036261,31.225407121938,30.7979284629219,30.7759428186469,30.4155197267121,30.978915646285,30.8624195521088,30.6997439055131,30.7078660112022,31.0098029155002,30.9207956269754,30.6070656261476,30.7540748191477,30.8267186820143,31.096964141631,30.9547694636385,30.7051934156106,30.5813869501559,30.7775489545806,31.2049811692809,30.9508686533801,31.0906012112983,31.1263290163702,30.9283196701017,30.132870848864,30.9110111610694,30.6881044530318,30.8624334502926,30.7471883703472,31.1656597879412,30.9610567919947,30.8530871672014,30.7690215694471,30.5492649041015,30.8548301846302,30.9391226337829
G3XZ56,34.4744622633292,34.4669457669532,34.4678950741215,34.5127076752369,34.6152244728054,34.4183149923507,34.3815137280341,34.5785453533912,34.0769765312521,34.3639186641014,34.4420769249717,34.3959838957007,34.3232141484116,34.5719581670605,34.5815441259018,34.4980349587665,34.5143115552254,34.4603795279027,34.5113070532013,34.48805650384,34.4655454594673,34.5010191890521,34.4935040890125,34.4745029345777,34.5044393905312,34.5650006335289,34.3354395706525,34.5036197938479,34.5479778486854,34.4357617084282,34.4719984880167,34.5810124309041,34.4077420463883,34.2648534448813,34.3981938799678,34.5168399046134,34.5547899737044,34.4496521454652,34.5292711577658,34.4469983719905,34.4844146379777,34.4017782631294,34.3375481052981,34.5892477145467,34.4569415448267,34.3193639483106,34.3721192214831,34.4971760006663,34.3051181361928,34.385299829202,34.5524251873577
G3XZF3,,,,28.6561306307551,,28.8415167052012,,28.7476191590264,28.9733097014588,27.7492842692694,28.6606506084282,27.7117942524456,28.5731532725525,27.9931932818876,29.1733170895343,29.2646346630123,,,29.0915268504769,,27.0482885872512,,,,,,,27.8206265899391,,27.3403141653494,,,26.2698560706103,,,,,,,,26.4181932652229,,,,,,,,,,26.6531330742905
G3XZH6,31.2096317923161,30.4853703645066,31.0896314456433,31.1992392539609,31.2793758883174,31.3183480609911,31.466295661444,31.2891517498239,31.6816730126861,31.029117717487,30.9811637471262,31.0592751338637,30.9050873908294,31.0462908619495,30.9675967532815,30.8937377485015,30.7497566890943,30.9730118011009,30.7209235816302,30.7802048511103,30.8320267881215,31.0698787575003,30.9457809912867,31.0780611121654,30.9462361979371,30.626003012723,30.8786823056445,30.8098044919882,30.8884940306716,30.7713916164894,31.0532218563417,30.8867813649179,31.1199995456774,31.1106873258358,31.2995935244936,31.2634473852276,31.188242224513,30.7846634142776,30.8434458917858,31.2097035655034,31.0923686875972,31.1032661539089,30.6950949681587,30.8953716707731,30.7483537235857,31.0098622934748,30.7467000936708,30.9806113226768,30.5988418314019,30.7803006181811,30.8619881510218
G3XZM2,35.9642784007233,36.0405243341143,36.1098518603054,36.246675299792,36.1205852800095,36.0845490197031,36.3192393962324,36.2557248545743,36.2884865619777,36.1997811097955,36.069177738045,36.2407161691423,36.0391127764418,35.9542629815005,36.0500369685081,35.9052430317264,35.7576675196932,35.9800460756087,35.9560042761667,36.050757745815,36.078301286161,35.806353566769,35.8428339591999,35.9493180632209,35.9158352137224,35.9666883558171,35.8780560738062,36.0990883526034,36.0064556897819,36.0923736948489,36.1369410517982,36.0171617375992,36.165319380484,36.2090989873475,36.1520066199178,36.1594203526261,35.9160748325192,35.8698854874416,35.9459538818434,35.8026420578283,36.0716055569358,36.1579375012139,35.9790166408431,36.0085853073543,35.9723804851018,35.694324326131,35.7024108631874,35.8292424049437,35.9618066329776,36.0029578002977,35.9442001340561
G3XZW4,31.2774485057024,31.428852367754,31.2415860760439,31.4375643090684,31.2938924712458,31.9851058869018,30.9377434142693,31.4276537071504,31.4188101287983,31.3307521036718,,31.1028627612009,31.2399754653376,30.8243387207403,31.0601316711043,31.1431102588464,31.5772010025526,30.2813755516419,31.3918503049266,31.5041386002977,,31.5492821650315,31.1947203772039,31.6249803627206,31.8753143106232,31.3978834392859,31.2187577782488,31.5941226929709,31.3666893251974,31.6354933030476,31.6187758857202,31.6332687719228,31.3121056456721,31.920450404401,31.3595738095546,31.2045022485423,32.0977381189636,31.2073491553304,31.6148008702421,31.0369324318189,31.3003189421054,31.1381098814825,31.4474985232058,31.3189059640082,30.858020002447,30.383301033628,31.4577711370428,31.2902834905061,31.4229372879772,31.4728627391009,31.1018856104528
G3Y1R0,32.3230712405015,,32.6828953172811,,32.282541514593,,32.6712612261741,31.6960491699417,32.3897775000019,,,32.1403458533234,31.6006539006384,32.5161537577677,32.3035834994856,32.98041301236,32.2052335609182,32.1825997631351,32.0234042055509,,31.8875036949954,32.2342853253897,32.7202869020146,31.5051046907711,32.4061636384448,32.2783050927279,32.137085040408,32.168684259785,32.1365817790137,30.9319491600412,33.861764427642,32.183331157085,32.1705007872827,,,32.3008823150346,32.0562177802744,32.2546897774318,,32.0621027640273,32.5239271995739,31.8806204486296,32.3606256283659,32.5403162378865,32.5834476261354,30.2432693703543,32.5114750407996,32.4372256029559,33.2326759666766,32.3107569778923,32.5154272040886
G3Y204,32.3183637848134,32.6940698389828,32.8174721801031,32.9232179123772,32.3854477184195,32.1928741721466,32.5187936569559,32.519775990125,32.6251050888421,32.4955552497239,32.9259843984754,32.8438975486118,32.7893329533834,32.792797694834,32.6732615728528,32.7276767287127,32.8235013878143,32.3512384538214,32.2569961325681,32.7778201295006,32.9370150387209,32.6929726135087,32.5791843884602,32.7477651099763,32.5803187610325,32.6596153580825,32.9635338654917,32.8981806633262,32.6977654521527,32.9354993294968,32.8634791040198,32.8546708841424,32.7593914585126,32.6232932196165,32.7716568348071,32.7847550502875,32.982464879081,33.1107297195756,32.9681530289851,33.0617117770537,32.801879146947,32.6931839821506,33.23813997736,32.8559137628201,32.8914025566229,33.1894990633433,32.9584267971962,32.7093299952046,32.8840272292384,32.7051182738797,32.8022748220313
G3Y272,32.1104880244631,32.343460141396,32.560401676197,32.3793125145069,32.8861628317768,32.7979246512718,,,32.6275998575521,32.4740830264868,,32.4054555871286,32.3934290825053,32.5575797035838,,32.0695572250828,32.121062396407,32.4400848263124,32.3105459541057,32.5942717633856,32.4922185809641,32.3954126454843,32.2025646300645,32.3855690141633,32.2262037142904,32.4006824761418,,32.5678715835882,,32.3923633947379,,32.2973675252611,32.5735232496465,32.3647220281491,32.7072909745335,32.731678065711,32.8670747983033,32.560157318291,32.4978096100822,32.5387021088527,32.555723806165,32.5556694371912,32.2297103350176,32.3539868705592,32.3995349398719,,32.2964172840732,,32.4645970065983,,32.4743814669437
G3Y2B0,30.7781379443485,31.2569539952453,31.0608422454131,30.8883484213356,31.7764928128824,32.0886040491457,31.1392916264996,32.1702737759739,31.0139833046052,30.9412593311919,31.8582545047338,31.7606434673522,31.2404944011491,31.3653737232085,31.603416846446,31.0858894423362,31.2966888620313,31.735045341033,31.3657641704075,31.2883243767671,31.2696872170943,31.1121601521679,30.9736304582328,31.2372939348647,31.1094449842715,31.7389953498677,30.8133817903266,31.4766566915036,31.8774909901479,31.8740804528312,31.4204122207449,31.1602921449218,32.3088690299686,31.2735829252973,32.5337388892788,31.1595453381294,31.3331239101406,31.1883740927728,31.119307966647,30.8461450561354,31.1121119729192,31.4080799049135,30.5738319879858,30.7856877063446,30.2598253587835,31.1596447093574,30.7053018650951,31.3917262258287,31.2445171502806,31.9391403341905,31.3374669260275
G3Y2I2,29.223319710547,,,29.7778424983574,29.9761193919184,,28.5566070002241,,28.4722032618904,29.4779950679223,,29.6391719571135,29.9048596512753,31.1812946025131,29.7531651741237,31.0959583805735,,30.1884774163415,29.6945311819162,30.2696855496597,29.7250480078574,,29.5162546106466,,29.3361999384323,,,29.6841199199651,,29.8692851648938,,29.0424722032873,29.642067232187,30.4837243005993,30.0708672061401,30.2428147006166,29.7065810990489,29.6863809283837,,,29.7924639491622,,29.2804086101521,,29.1247592764831,,29.945089577398,29.5573155929401,29.8316574709925,29.687137949766,29.6754202217798
G3Y2J9,,27.4965123928757,,,27.8936232418199,29.4612043201847,,28.9938948945756,28.9366813700169,,28.5510860793552,28.5415008573675,,,,27.8513703494893,27.5142788038232,27.0283801427696,27.7500325875624,,,,26.4017962988431,26.8669646403815,,26.6394620585754,27.279092786276,,,27.9081348839925,,,,27.0333619590631,,27.9372336831165,26.6918921658556,,26.7636326030844,26.7942125722576,,,26.506671462948,,27.3204092115703,,,,,26.427416054408,28.2685495397993
G3Y2T0,30.8874989863984,31.8339524725434,31.8080164866241,31.6117985100639,31.632869272782,31.5299317579832,32.2747359544942,31.3537280392001,31.8155124503259,31.8176193359879,29.6431671089709,31.5723780916464,32.2083570112264,32.1675754922857,31.8675091398107,32.1459185552891,31.9013095999413,32.0603916916066,31.7537253163202,33.4586340723018,31.7993003530148,32.1782583840272,31.7536882311725,31.6856202716142,32.0941343925555,31.2752411350652,31.3727455229962,32.2316157671857,31.6564273485379,30.8291445843808,31.5082808654684,31.5893730556175,31.6412901728743,31.9707301379315,31.7219449746077,31.9423488818342,32.0059849781705,31.9625599131184,32.1973902158809,32.0681131859833,32.0569655582945,32.1123879919732,32.0845173273329,31.9803721381623,31.3761597633506,32.5556703062616,31.9698680435642,32.0106825927166,32.0866528951127,32.2290837246664,32.0643081518587
G3Y2V2,27.7887121607715,,27.9252315068436,27.2741792969309,28.11387777567,28.4104430721253,28.6903446336473,28.4071016854743,,28.2165478477126,,28.4384425884626,,27.6071528568422,,,,28.3328657524079,,,28.2182603497353,,27.186691584172,,,,,,,,,27.8029810004216,,,,,,27.9242769962601,26.7744700480877,,27.8336325454807,,,,,,,26.9397169177784,,26.8654996928631,
G3Y350,,30.256853481985,29.881687324721,29.9341043995738,,29.647925093386,30.414345880296,29.8386970155108,30.0291315505974,29.6772577016811,29.5107718840659,30.0446206572013,,30.1529568537338,30.2968871341862,30.301319693243,29.7178486192477,29.9508625418847,30.396484572513,29.7139380506502,29.6758756763303,29.7874473038354,28.6097109168108,29.6701486806255,30.0453631568572,30.0526036187765,29.8622946390859,29.9040956255974,29.9344263878839,29.6439145580358,28.8278093861405,29.8770697386042,,,30.0453436718202,29.0800033134099,28.8868059391707,30.4069814711458,29.986451373744,29.4947751274998,29.990163145143,29.7513744178482,30.1844311784591,30.1223137228496,29.953250897483,28.466835040723,29.9448941030619,29.9450817917758,29.9290422381625,,29.7068706472096
G3Y3B7,34.5222197764603,34.6561212520836,34.897178172454,35.0511439766059,35.0571821431246,35.19376090839,35.2449331915047,35.1991755177657,35.1179915918923,35.0677082376165,34.787993642445,34.7121084032516,34.8098630206741,34.7352958458314,34.6168605393021,34.6693822224902,34.815194761683,34.5332080383222,34.9954845302071,34.765530663246,34.9504559238319,34.6452162199744,34.6646715869253,34.6264899228314,34.7880233977824,34.978066549426,34.6283852927683,34.7023677547962,34.5074198138677,34.7606607451009,34.87368028397,34.5880641843642,34.5364396971352,34.6365664241656,34.6634933028064,34.9689789392381,34.7840345522689,34.6485746393057,34.4483254043478,35.074395356999,34.3946308069309,34.6286113600591,34.586914558456,34.5879604701195,34.7041918299916,34.3884408046583,34.4904814321687,34.5832366419651,34.5832743977912,34.5560835709197,34.6017035937818
G3Y3E4,32.0027352617185,31.98101060711,32.010551822191,32.1358935596527,32.6616062886992,32.4400732955867,32.0846325886563,32.1707169630112,32.3375900578208,31.9276406828573,,32.1452771699423,,,,31.5024358702499,,31.8930964042812,,,31.97149990995,,31.6291008956961,,,31.8381985217809,,,31.6118552898402,31.816950143133,31.6849011109541,,31.6204479237498,31.9685338772246,32.2075287482365,,31.0733033547378,31.5511495545207,31.2885493784048,31.6806775845885,,,,,,31.1415907668182,31.4455765489802,31.5004916082922,,31.5379202892911,31.7966939188905
